timestamp_s,foot_ax,foot_ay,foot_az,foot_gx,foot_gy,foot_gz,foot_roll_deg,foot_pitch_deg,foot_yaw_deg,shank_ax,shank_ay,shank_az,shank_gx,shank_gy,shank_gz,shank_roll_deg,shank_pitch_deg,shank_yaw_deg,ankle_encoder_deg,toe_fsr_v,heel_fsr_v
0.16316797199999655,8.109375,-4.1796875,-3.61328125,0.0,0.0,0.001953125,-130.79366942054648,-55.55676814911975,136.2217359503591,8.953125,-0.29296875,-3.875,0.0,0.001953125,-0.00390625,-176.18752848419265,-66.47660562260828,176.50576762538154,170.771484375,0.000250007629627369,0.0001250038148136845
0.18167890399999465,8.109375,-4.1796875,-3.61328125,0.0,0.0,0.001953125,-130.79366942054648,-55.55676814911975,136.2217359503591,8.953125,-0.29296875,-3.875,0.001953125,-0.001953125,0.0,-176.18752848419265,-66.47660562260828,176.50576762538154,170.771484375,0.0001250038148136845,0.0001250038148136845
0.20054582800000276,8.109375,-4.1796875,-3.61328125,0.0,0.0,0.001953125,-130.79366942054648,-55.55676814911975,136.2217359503591,8.953125,-0.29296875,-3.875,0.001953125,-0.001953125,0.0,-176.18752848419265,-66.47660562260828,176.50576762538154,170.771484375,0.0001250038148136845,0.00037501144444105353
0.20579885899999795,8.109375,-4.1796875,-3.61328125,0.0,0.0,0.001953125,-130.79366942054648,-55.55676814911975,136.2217359503591,8.953125,-0.29296875,-3.875,0.001953125,-0.001953125,0.0,-176.18752848419265,-66.47660562260828,176.50576762538154,170.771484375,0.000250007629627369,0.00037501144444105353
0.21072226499998692,8.0703125,-4.21875,-3.61328125,0.001953125,0.0,0.001953125,-130.800284704447,-55.55825053457908,136.22332754953004,8.953125,-0.33203125,-3.8359375,0.0,-0.001953125,0.001953125,-176.19709905875055,-66.4768002834313,176.5203903015098,170.771484375,0.000250007629627369,0.000250007629627369
0.24010004999999524,8.0703125,-4.21875,-3.61328125,0.001953125,0.0,0.001953125,-130.800284704447,-55.55825053457908,136.22332754953004,8.953125,-0.33203125,-3.8359375,0.0,-0.001953125,0.001953125,-176.19709905875055,-66.4768002834313,176.5203903015098,170.771484375,0.00037501144444105353,0.000250007629627369
0.2586733489999915,8.0703125,-4.21875,-3.61328125,0.001953125,0.0,0.001953125,-130.800284704447,-55.55825053457908,136.22332754953004,8.953125,-0.29296875,-3.875,0.0,-0.001953125,0.001953125,-176.19709905875055,-66.4768002834313,176.5203903015098,170.771484375,0.00037501144444105353,0.0001250038148136845
0.28999374500000386,8.07421875,-4.1796875,-3.61328125,-0.00390625,0.0,-0.001953125,-130.78546841478067,-55.56181482871671,136.20874342817513,8.921875,-0.29296875,-3.875,0.0,-0.001953125,-0.001953125,-176.17291146902696,-66.4764783451993,176.49620089999584,170.771484375,0.00037501144444105353,0.0001250038148136845
0.29993389899999556,8.07421875,-4.1796875,-3.61328125,-0.00390625,0.0,-0.001953125,-130.78546841478067,-55.56181482871671,136.20874342817513,8.921875,-0.29296875,-3.875,0.0,-0.001953125,-0.001953125,-176.17291146902696,-66.4764783451993,176.49620089999584,170.771484375,0.00037501144444105353,0.00037501144444105353
0.30449219400000516,8.07421875,-4.1796875,-3.61328125,-0.00390625,0.0,-0.001953125,-130.78546841478067,-55.56181482871671,136.20874342817513,8.921875,-0.29296875,-3.875,0.0,-0.001953125,-0.001953125,-176.17291146902696,-66.4764783451993,176.49620089999584,170.771484375,0.00037501144444105353,0.00037501144444105353
0.3179233710000062,8.07421875,-4.1796875,-3.61328125,-0.00390625,-0.001953125,0.0,-130.78546841478067,-55.56181482871671,136.20874342817513,8.921875,-0.29296875,-3.875,0.0,0.0,0.001953125,-176.17291146902696,-66.4764783451993,176.49620089999584,170.771484375,0.00037501144444105353,0.0001250038148136845
0.3406796449999945,8.109375,-4.1796875,-3.61328125,-0.00390625,-0.001953125,0.0,-130.78546841478067,-55.56181482871671,136.20874342817513,8.921875,-0.29296875,-3.875,0.0,0.0,0.001953125,-176.17291146902696,-66.4764783451993,176.49620089999584,170.771484375,0.0,0.0001250038148136845
